User_ID,Recent_Activities,Purchase_History,Account_Type,Money_on_Account,Services_Taken,Age,Monthly_Income,Credit_Score,Number_of_Dependents,Education_Level,Gender
267,1,3,Savings,2373.740940634158,Fraud Protection Services,27,9065.601605018624,809,0,Master's Degree,Male
268,6,5,Checking,4319.967959170844,Student Checking Accounts,26,3549.9827326782906,552,1,Master's Degree,Female
269,8,5,Checking,3668.2200382483356,Home Equity Lines of Credit (HELOC),28,4687.5772693236495,822,0,Master's Degree,Male
270,5,2,Savings,699.9125748663728,Remote Deposit Capture,18,9360.817360905337,419,3,High School,Female
271,6,1,Checking,590.7062890743689,Online Bill Payment,43,3873.901443298104,783,4,Bachelor's Degree,Male
272,8,1,Checking,1757.5635790939223,Mobile Banking,64,2043.8701712622578,627,2,High School,Female
273,7,2,Checking,2361.542346452551,Financial Software Integration,24,7635.44829565874,451,0,High School,Male
274,3,1,Savings,1184.0177123833073,Home Equity Lines of Credit (HELOC),24,3093.8136844861388,706,0,Master's Degree,Male
275,1,1,Checking,4212.055592130377,Financial Workshops and Seminars,24,3405.913118897245,348,4,High School,Male
276,2,2,Savings,582.525761218141,Peer-to-Peer (P2P) Payments,43,9165.23393796981,307,0,Ph.D.,Male
277,2,5,Savings,3658.2602935691016,Cash Management Services,18,2273.8152418820555,378,1,High School,Female
278,1,1,Checking,4108.95774347315,Currency and Coin Services,50,7014.5308807740785,846,3,High School,Male
279,6,5,Savings,2464.532331955039,ATM Fee Reimbursement,35,9401.517164813971,449,1,Bachelor's Degree,Female
280,6,3,Savings,4725.799190803268,Wire Transfers,46,9512.483837242662,545,3,Bachelor's Degree,Female
281,10,4,Checking,4207.8910406794585,Financial Software Integration,46,6215.406766851479,760,3,Bachelor's Degree,Female
282,4,5,Checking,1578.478333999955,Real Estate Financing Consultation,26,9857.458781178744,558,4,Ph.D.,Female
283,5,4,Checking,2819.8195094510806,Merchant Services,49,6644.356669526964,510,2,Bachelor's Degree,Male
284,7,4,Savings,4266.909110827339,Risk Assessment,34,3727.868955239319,615,0,High School,Female
285,8,3,Checking,4996.24027512916,Overdraft Protection,22,7533.600965538118,637,2,Ph.D.,Male
286,9,4,Savings,4135.024077198241,Overdraft Protection,41,4040.9707392418313,328,3,Bachelor's Degree,Male
287,3,5,Checking,4800.180756038585,Remote Deposit Capture,56,6459.421994208502,684,0,Master's Degree,Female
288,8,5,Savings,1713.1668735806886,Electronic Funds Transfer,32,2288.0472351055464,603,4,Master's Degree,Male
289,10,2,Checking,4069.3672161996565,ATM Fee Reimbursement,31,5205.365296000931,342,4,Ph.D.,Male
290,9,4,Checking,622.1543649982448,Home Equity Lines of Credit (HELOC),51,5662.628718555208,324,0,Ph.D.,Female
291,5,1,Checking,3218.694004423466,Brokerage Account,42,4839.30669958603,509,3,Master's Degree,Female
292,1,4,Savings,4687.639952575212,Student Checking Accounts,59,2921.734383983198,488,4,Ph.D.,Female
293,9,2,Savings,4752.120638158018,Trust and Estate Planning Services,26,7410.986438118186,619,3,Ph.D.,Male
294,6,3,Checking,2160.46896865087,Small Business Services,49,8220.177303472256,658,1,Ph.D.,Female
295,10,5,Savings,4563.974479609755,Individual Development Accounts (IDAs),53,7284.078835477812,574,2,Master's Degree,Male
296,8,1,Savings,4847.178357235419,Risk Assessment,33,8529.50444447067,513,4,Bachelor's Degree,Female
297,7,4,Checking,2536.6042439886414,Risk Assessment,21,2577.165072464215,520,1,Bachelor's Degree,Female
298,2,4,Checking,630.4676318159426,Certificate of Deposit (CD),53,2375.7298357623044,555,4,Ph.D.,Male
299,5,2,Checking,1343.4693273375506,Health Savings Accounts,63,5596.087397523921,329,0,High School,Male
300,3,4,Checking,1134.9273616676032,Flexible Spending Accounts (FSAs),64,5260.895884452194,329,0,Master's Degree,Male
301,10,4,Checking,669.6085388903598,Savings Account,23,4339.731841956809,811,4,High School,Female
302,7,1,Checking,1342.7167380343442,Internet Banking,26,5080.3063333943155,597,2,High School,Female
303,8,3,Savings,4500.195050120354,Lines of Credit,30,9640.264523112208,307,2,Master's Degree,Female
304,7,1,Savings,4109.313236268701,Wire Transfers,43,2404.021793414735,644,4,Ph.D.,Male
305,8,5,Checking,3249.996327899288,Home Equity Lines of Credit (HELOC),62,8684.486448384958,382,3,Ph.D.,Male
306,7,3,Checking,728.4447247303258,Real Estate Financing Consultation,41,6632.0930675351365,638,4,Ph.D.,Female
307,3,3,Checking,3805.4117414540606,Fraud Protection Services,19,8536.887193463574,305,2,Ph.D.,Male
308,1,5,Checking,1437.0269174101263,Foreign Currency Accounts,58,7939.633656119152,616,0,High School,Female
309,8,1,Savings,1761.3995282266185,Debt Consolidation Loans,49,6727.991336960964,636,0,Bachelor's Degree,Female
310,9,3,Savings,2221.112283214633,Checking Account,23,8519.261942263185,330,4,Ph.D.,Male
311,7,5,Checking,4005.769123593415,Mobile Banking,24,4987.348745358055,342,1,Ph.D.,Female
312,1,1,Checking,4256.017251584783,Student Loans,43,8997.997695419159,366,4,High School,Male
313,2,3,Checking,4980.867299606478,Lines of Credit,25,8143.186686528918,496,0,Master's Degree,Male
314,5,1,Checking,1254.274268085832,Certificate of Deposit (CD),20,4721.174994825777,353,2,Bachelor's Degree,Male
315,6,3,Savings,4566.7378383391915,Charitable Giving Accounts,58,2539.720023196125,650,0,Bachelor's Degree,Male
316,9,1,Savings,4627.526308120529,Cryptocurrency Services,50,4386.551674663492,759,1,Master's Degree,Male
317,10,4,Savings,2638.3893210655337,Escrow Services,41,9270.20561592467,707,1,High School,Male
318,9,2,Checking,1000.9368632022558,Financial Workshops and Seminars,21,3166.3363220651972,687,2,Master's Degree,Female
319,8,2,Checking,1153.0359202490915,Online Loan Applications,38,7328.629054503745,500,0,High School,Male
320,6,1,Checking,4601.047257549532,Auto Loan,39,5340.51407018357,677,2,Master's Degree,Female
321,1,5,Savings,3848.038642075582,Customer Rewards Programs,49,2427.822758736758,571,1,Master's Degree,Male
322,6,1,Savings,1661.6671254137593,Health Savings Accounts,43,3860.2149670478193,318,1,Master's Degree,Female
323,5,4,Savings,4502.069069898802,Currency and Coin Services,32,9942.8477806048,438,4,Bachelor's Degree,Female
324,5,3,Checking,1162.56019944737,Merchant Services,30,4840.432321543338,495,2,Master's Degree,Female
325,9,5,Savings,3342.3415735465014,Home Equity Lines of Credit (HELOC),44,2825.351209813757,638,0,Bachelor's Degree,Male
326,2,5,Savings,3977.457945210623,Cryptocurrency Services,37,8556.130965409951,351,0,Bachelor's Degree,Female
327,4,3,Savings,1141.0333174444636,Online Bill Payment,55,2638.787477972025,716,0,High School,Female
328,3,1,Checking,2305.625935634026,Credit Card,32,8973.992422222062,704,3,Master's Degree,Male
329,6,2,Savings,3071.0976589983316,Prepaid Cards,23,8708.706913136873,780,2,Ph.D.,Female
330,4,3,Checking,2821.4107468165657,Risk Assessment,40,9675.264642952454,481,0,High School,Male
331,1,1,Savings,515.8456412162919,Overdraft Protection,40,8128.638373630065,825,1,High School,Female
332,7,1,Checking,4897.829130788176,Mobile Banking,23,7687.954772014145,385,1,Ph.D.,Male
333,7,5,Checking,3175.966173331228,Travel Insurance,18,6697.902834394832,748,2,Master's Degree,Male
334,7,4,Checking,1622.6492892372319,Flexible Spending Accounts (FSAs),46,2682.4536062570096,655,3,Bachelor's Degree,Male
335,8,1,Checking,4308.9235267340355,Financial Education and Counseling,40,2070.7818779053646,485,1,Ph.D.,Female
336,8,2,Savings,2794.5060537212635,Customer Rewards Programs,31,3446.363067600405,359,4,Ph.D.,Female
337,2,3,Savings,4867.8830360931715,Business Loans,24,2781.5088852183985,796,3,Master's Degree,Male
338,2,4,Savings,2247.9318558223913,Prepaid Cards,30,2104.5154035035052,636,2,Ph.D.,Female
339,10,5,Checking,1479.5163781897995,Trust and Estate Planning Services,61,9378.533668460044,593,3,Bachelor's Degree,Male
340,6,2,Checking,3848.0184556306,Business Loans,38,3333.0461972369203,810,1,High School,Male
341,8,4,Savings,724.0934804420933,Documentary Collections,45,3305.9249606002377,831,3,High School,Male
342,6,3,Savings,3987.166882083548,Online Loan Applications,35,3723.8411194896576,657,2,Master's Degree,Female
343,6,2,Savings,1333.938745246062,Wealth Management,42,5416.471216995902,444,2,Ph.D.,Female
344,6,5,Savings,3614.532685525205,Documentary Collections,49,6225.44592493727,473,1,Ph.D.,Male
345,4,5,Checking,1480.9083439516098,Personal Loan,46,5594.418796402821,361,2,Ph.D.,Female
346,9,2,Savings,4692.572715476531,Safe Deposit Boxes,39,2996.267917603929,489,4,Master's Degree,Female
347,2,2,Savings,1535.9586036116539,Financial Software Integration,42,9583.796278289305,307,0,Master's Degree,Female
348,2,2,Checking,4109.025766486097,Internet Banking,51,6806.824735784171,315,4,Master's Degree,Male
349,3,4,Savings,705.9555231004248,Mobile Banking,27,5436.236533928656,462,2,Bachelor's Degree,Male
350,8,2,Savings,3082.7892763411883,Charitable Giving Accounts,62,7708.348264644787,349,4,Bachelor's Degree,Male
351,1,4,Checking,2981.280687091844,Cryptocurrency Services,19,6186.830843720447,347,2,Master's Degree,Male
352,9,2,Savings,1221.3147733091491,Mortgage,22,8180.975948182391,787,0,High School,Male
353,5,1,Savings,1397.0607691517098,Auto Loan,28,3647.649465927205,832,0,Bachelor's Degree,Male
354,8,1,Savings,3318.0885641461787,Credit Card,20,3718.4727476903677,765,3,Bachelor's Degree,Male
355,8,2,Savings,1434.422553324297,Brokerage Account,60,2267.449539604163,692,3,High School,Male
356,1,4,Savings,3443.1359518835056,Currency and Coin Services,43,6350.862281180331,543,4,Bachelor's Degree,Female
357,2,3,Savings,3041.5415723001706,Financial Software Integration,51,9092.191189209409,803,1,Master's Degree,Female
358,10,5,Savings,4645.776887288352,Real Estate Financing Consultation,30,9543.255651243475,772,4,Bachelor's Degree,Male
359,8,4,Checking,1171.0724749627236,Fraud Protection Services,52,9636.798277736034,460,4,Bachelor's Degree,Female
360,2,5,Checking,915.763373735344,Online Loan Applications,19,8776.004665714961,692,0,Ph.D.,Male
361,4,4,Savings,1626.850016912552,ATM Fee Reimbursement,33,3492.424539387812,717,0,Master's Degree,Female
362,2,5,Checking,3554.3068414169443,Overdraft Protection,18,9795.810389131659,564,2,Master's Degree,Male
363,7,4,Checking,3951.1000559574786,Prepaid Cards,53,9482.693769305337,381,2,High School,Male
364,3,1,Checking,1423.0037772209207,ATM Services,64,9201.67381216367,452,0,Master's Degree,Female
365,9,1,Checking,3746.9247817473715,Currency and Coin Services,29,8532.79550183934,540,1,Ph.D.,Male
366,3,1,Savings,4042.87040942598,Debt Consolidation Loans,19,9119.154091426844,447,3,High School,Male
367,5,1,Checking,4864.245802001695,Internet Banking,47,7801.970746418051,483,1,Ph.D.,Male
368,6,5,Checking,1163.3825212375418,Auto Loan,39,5929.996083951732,595,2,Bachelor's Degree,Female
369,8,1,Checking,2709.9347388855595,Green Banking Initiatives,35,9584.260081559494,729,1,Ph.D.,Male
370,6,1,Checking,2851.6683498894563,Business Line of Credit,30,6847.580941047542,302,0,Ph.D.,Male
371,9,1,Savings,1835.7952083250752,Currency Exchange,57,2661.7000267605126,447,2,High School,Female
372,4,4,Checking,3503.4612476931766,Business Loans,60,6765.60337263151,421,4,Ph.D.,Female
373,3,3,Checking,4842.749537578728,Peer-to-Peer (P2P) Payments,27,5901.053426638089,840,0,Bachelor's Degree,Male
374,4,2,Savings,601.7178928251109,Lines of Credit,28,7979.381483581964,708,1,Master's Degree,Female
375,9,2,Savings,3293.149783747572,Health Savings Accounts,62,9275.221085087469,603,2,Ph.D.,Female
376,5,1,Savings,1589.1440396463847,Savings Account,34,2010.5676967968514,372,2,Master's Degree,Male
377,6,1,Savings,799.6191749384818,Real Estate Financing Consultation,22,3882.3476053591285,606,0,Bachelor's Degree,Male
378,3,4,Savings,3689.3327469056085,Online Loan Applications,20,7162.87300937695,728,1,Ph.D.,Male
379,9,2,Checking,651.34631456139,Auto Loan,36,9189.539380711942,808,3,Bachelor's Degree,Female
380,5,2,Savings,3119.561128559734,Electronic Funds Transfer,52,5470.975637966234,302,1,Ph.D.,Male
381,3,5,Checking,1237.6943502394097,Business Line of Credit,35,4098.566740709966,583,2,Master's Degree,Female
382,4,2,Savings,3769.2440128227004,Real Estate Financing Consultation,23,4424.681215717805,551,1,Master's Degree,Male
383,10,4,Checking,4343.6289550818365,Student Loans,58,4563.023336404354,473,4,Bachelor's Degree,Male
384,3,5,Checking,533.6564504987039,Auto Loan,54,3648.01943661936,763,1,High School,Female
385,5,4,Savings,2020.1631813534775,Prepaid Cards,62,7210.842846498139,346,0,High School,Male
386,4,4,Checking,3095.0612822228213,Customer Rewards Programs,61,9459.648166095565,431,0,Ph.D.,Female
387,1,5,Checking,908.0138780113512,Travel Insurance,28,4022.9722617509633,318,4,High School,Female
388,1,1,Savings,1661.3688804881508,Student Loans,61,7602.661553624258,570,1,Bachelor's Degree,Male
389,2,3,Savings,953.2401050271511,Automated Investment Services (Robo-Advisors),42,6944.877188708366,587,1,Master's Degree,Female
390,1,1,Checking,2088.636358109411,Cash Management Services,26,4126.752774294595,380,3,Bachelor's Degree,Male
391,6,2,Checking,926.7242141811413,Certificate of Deposit (CD),22,8809.574572967718,719,1,Master's Degree,Male
392,5,1,Checking,779.8110170389407,Ethical Investing Solutions,63,3531.0098660387494,635,2,Bachelor's Degree,Female
393,4,1,Savings,3309.30536669354,Business Line of Credit,57,5677.042844304415,448,4,Bachelor's Degree,Female
394,9,4,Savings,1219.8438359861998,Overdraft Protection,38,6925.006012387589,563,2,High School,Female
395,8,2,Savings,1265.8656404065616,Insurance Services,54,9698.31036297508,453,4,Bachelor's Degree,Female
396,2,2,Checking,4707.5100392136055,Electronic Funds Transfer,48,8203.960189063448,510,4,High School,Male
397,3,3,Checking,4899.553021209774,Brokerage Account,47,7303.142262920983,336,3,Bachelor's Degree,Female
398,6,5,Savings,3739.129744308423,Business Loans,37,8791.572432603392,762,1,Bachelor's Degree,Female
399,5,4,Savings,1553.466872645806,Business Loans,22,2284.885916587186,367,0,Bachelor's Degree,Male
400,2,5,Checking,1987.9176742295588,Trust and Estate Planning Services,46,8359.38257836496,679,2,Bachelor's Degree,Female
401,3,5,Checking,2707.2161291105012,Checking Account,59,8511.997582113068,752,4,Bachelor's Degree,Male
402,8,1,Checking,3608.1654391710367,Flexible Spending Accounts (FSAs),20,7545.402096749618,551,2,Ph.D.,Male
403,4,2,Savings,1645.1436814618778,ATM Services,19,9192.222953032611,765,3,Bachelor's Degree,Female
404,10,4,Savings,1734.1955100612572,Mortgage,36,7320.448586365087,609,2,Master's Degree,Male
405,1,1,Savings,3114.8935873721693,Business Line of Credit,44,5056.524982379764,508,3,Bachelor's Degree,Female
406,1,1,Savings,4117.103976027482,Automated Investment Services (Robo-Advisors),60,7602.509768736221,598,4,Ph.D.,Male
407,4,3,Savings,590.2967615654076,Currency Exchange,33,3768.421153650793,576,3,High School,Female
408,8,4,Savings,1660.252640439662,Health Savings Accounts,49,9263.5755634805,378,2,Ph.D.,Male
409,9,4,Checking,1387.9771401219277,Personal Financial Management Tools,29,7041.486341402869,448,2,Ph.D.,Female
410,9,4,Checking,2883.6138130603904,Business Line of Credit,34,7389.40051778763,440,2,Bachelor's Degree,Female
411,5,5,Savings,1022.0684841217565,Prepaid Cards,23,9219.686558476467,571,0,Master's Degree,Female
412,6,2,Checking,2239.848169821721,Debt Consolidation Loans,44,2565.6124593024074,409,1,Bachelor's Degree,Female
413,2,5,Checking,3512.1916091546286,Personal Loan,29,8727.2326797741,507,2,Bachelor's Degree,Female
414,6,2,Savings,2016.7595273814034,Mutual Funds,55,3921.0237624227793,641,4,Ph.D.,Female
415,5,2,Savings,3862.5613703060862,Small Business Services,63,6002.025373953937,597,4,Master's Degree,Female
416,5,3,Checking,3847.9165931373304,Home Equity Lines of Credit (HELOC),25,2351.818043576541,649,3,Bachelor's Degree,Male
417,2,2,Savings,2059.171614596105,Risk Assessment,52,9258.158228570286,536,0,Ph.D.,Female
418,3,1,Checking,1986.8638408357615,Mobile Wallets,39,4429.666027419458,498,0,High School,Male
419,9,2,Checking,1237.9630439378466,Mobile Wallets,62,9098.817834136695,699,1,Master's Degree,Female
420,8,4,Checking,2409.1096526644046,Fraud Protection Services,29,2426.18581354881,703,3,Master's Degree,Female
421,9,3,Savings,977.3044613146546,Student Loans,31,5106.861728331045,595,2,Bachelor's Degree,Male
422,10,3,Savings,1145.7908890123908,Mobile Wallets,22,8358.604507667096,353,0,Master's Degree,Female
423,9,4,Savings,3496.532684811825,Documentary Collections,59,5799.129374508437,787,1,High School,Female
424,7,5,Checking,3772.9714549966734,Travel Insurance,31,4280.945448544437,460,3,Master's Degree,Male
425,6,1,Checking,2676.5443556081236,Debt Consolidation Loans,27,7182.086803931494,778,3,Bachelor's Degree,Female
426,8,4,Checking,4773.651172634542,Trust and Estate Planning Services,62,5710.11078426178,615,1,Master's Degree,Female
427,10,3,Savings,3789.3700286445423,Financial Workshops and Seminars,57,7586.184126672774,445,2,Master's Degree,Female
428,2,3,Savings,4149.670999347101,Fraud Protection Services,22,8138.829188132637,612,3,Bachelor's Degree,Female
429,10,1,Savings,4887.65653162718,Remote Deposit Capture,55,3058.3291479081136,600,2,Ph.D.,Male
430,2,4,Savings,1438.4325914518558,Ethical Investing Solutions,28,8953.303739993558,614,3,High School,Male
431,5,1,Savings,1671.310344207798,Mortgage,35,5361.267508671426,784,4,Master's Degree,Male
432,1,1,Checking,4008.453135144981,Escrow Services,49,4952.14363874319,662,3,Ph.D.,Male
433,8,2,Checking,878.9580801229778,Checking Account,33,8999.923858906135,743,3,High School,Female
434,6,1,Savings,4191.402180781767,Financial Advisory,45,2441.13965392505,351,1,High School,Female
435,1,3,Checking,1830.9518425594663,Auto Loan,32,9279.485121273938,642,2,Ph.D.,Female
